STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Data Item,REGIONTYPE,Region Type,ASGS_2021,Region,FREQUENCY,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31601,Buderim,A,Annual,2022,,773,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31602,Caloundra,A,Annual,2022,,1099,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31603,Maroochy,A,Annual,2022,,1040,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31605,Noosa,A,Annual,2022,,777,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31606,Sunshine Coast Hinterland,A,Annual,2022,,629,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31607,Nambour,A,Annual,2022,,561,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31608,Noosa Hinterland,A,Annual,2022,,317,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31701,Toowoomba,A,Annual,2022,,1457,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31801,Charters Towers - Ayr - Ingham,A,Annual,2022,,352,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31802,Townsville,A,Annual,2022,,1440,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31901,Bundaberg,A,Annual,2022,,662,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31902,Burnett,A,Annual,2022,,473,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31903,Gympie - Cooloola,A,Annual,2022,,520,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31904,Hervey Bay,A,Annual,2022,,445,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31905,Maryborough,A,Annual,2022,,303,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40101,Adelaide City,A,Annual,2022,,1277,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40102,Adelaide Hills,A,Annual,2022,,734,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40103,Burnside,A,Annual,2022,,746,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40104,Campbelltown (SA),A,Annual,2022,,527,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40105,Norwood - Payneham - St Peters,A,Annual,2022,,673,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40106,Prospect - Walkerville,A,Annual,2022,,422,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40107,Unley,A,Annual,2022,,615,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40201,Gawler - Two Wells,A,Annual,2022,,241,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40202,Playford,A,Annual,2022,,502,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40203,Port Adelaide - East,A,Annual,2022,,910,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40204,Salisbury,A,Annual,2022,,1201,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40205,Tea Tree Gully,A,Annual,2022,,654,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40301,Holdfast Bay,A,Annual,2022,,397,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40302,Marion,A,Annual,2022,,673,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40303,Mitcham,A,Annual,2022,,539,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40304,Onkaparinga,A,Annual,2022,,1118,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40401,Charles Sturt,A,Annual,2022,,1177,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40402,Port Adelaide - West,A,Annual,2022,,521,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40403,West Torrens,A,Annual,2022,,838,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40501,Barossa,A,Annual,2022,,342,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40502,Lower North,A,Annual,2022,,195,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40503,Mid North,A,Annual,2022,,187,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40504,Yorke Peninsula,A,Annual,2022,,197,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40601,Eyre Peninsula and South West,A,Annual,2022,,383,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40602,Outback - North and East,A,Annual,2022,,103,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40701,Fleurieu - Kangaroo Island,A,Annual,2022,,476,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40702,Limestone Coast,A,Annual,2022,,623,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,40703,Murray and Mallee,A,Annual,2022,,600,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50201,Mandurah,A,Annual,2022,,754,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50301,Cottesloe - Claremont,A,Annual,2022,,1081,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50302,Perth City,A,Annual,2022,,2995,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50401,Bayswater - Bassendean,A,Annual,2022,,964,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50402,Mundaring,A,Annual,2022,,373,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50403,Swan,A,Annual,2022,,1529,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50501,Joondalup,A,Annual,2022,,1540,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50502,Stirling,A,Annual,2022,,2687,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50503,Wanneroo,A,Annual,2022,,1913,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50601,Armadale,A,Annual,2022,,804,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50602,Belmont - Victoria Park,A,Annual,2022,,1141,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50603,Canning,A,Annual,2022,,1477,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50604,Gosnells,A,Annual,2022,,1388,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50605,Kalamunda,A,Annual,2022,,482,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50606,Serpentine - Jarrahdale,A,Annual,2022,,274,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50607,South Perth,A,Annual,2022,,604,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50701,Cockburn,A,Annual,2022,,1035,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50702,Fremantle,A,Annual,2022,,585,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50703,Kwinana,A,Annual,2022,,323,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50704,Melville,A,Annual,2022,,1247,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50705,Rockingham,A,Annual,2022,,831,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50101,Augusta - Margaret River - Busselton,A,Annual,2022,,607,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50102,Bunbury,A,Annual,2022,,727,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50103,Manjimup,A,Annual,2022,,243,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50901,Albany,A,Annual,2022,,592,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50902,Wheat Belt - North,A,Annual,2022,,576,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,50903,Wheat Belt - South,A,Annual,2022,,216,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,51001,Kimberley,A,Annual,2022,,258,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,51002,East Pilbara,A,Annual,2022,,160,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,51003,West Pilbara,A,Annual,2022,,173,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,51101,Esperance,A,Annual,2022,,161,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,51102,Gascoyne,A,Annual,2022,,106,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,51103,Goldfields,A,Annual,2022,,268,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,51104,Mid West,A,Annual,2022,,414,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,60101,Brighton,A,Annual,2022,,88,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,60102,Hobart - North East,A,Annual,2022,,467,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,60103,Hobart - North West,A,Annual,2022,,464,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,60104,Hobart - South and West,A,Annual,2022,,280,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,60105,Hobart Inner,A,Annual,2022,,815,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,60106,Sorell - Dodges Ferry,A,Annual,2022,,140,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,60201,Launceston,A,Annual,2022,,695,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,60202,Meander Valley - West Tamar,A,Annual,2022,,187,,NUM,Number,,,,,,
